Maize,location,group,GC_genic,GC_prom,avg_expression,tau,Ka,Ks,O,acr_Lup,acr_Ldown,acr_S,recomb,CHH_up_avg,CHH_down_avg,CHH_body_avg,CHG_up_avg,CHG_down_avg,CHG_body_avg,CG_up_avg,CG_down_avg,CG_body_avg,CHH_up_max,CHH_down_max,CHG_up_max,CHG_down_max,CG_up_max,CG_down_max,TEdist,TEdenseAvgUp,TEdenseAvgDown,TEdenseMaxUp,TEdenseMaxDown,TE1,TE2,TE3,TE4,H2AZ_down,H3K4me1_down,H3K4me3_down,H3K9ac_down,H3K27ac_down,H3K27me3_down,H3K36me3_down,H3K56ac_down,H2AZ_genebody,H3K4me1_genebody,H3K4me3_genebody,H3K9ac_genebody,H3K27ac_genebody,H3K27me3_genebody,H3K36me3_genebody,H3K56ac_genebody,H2AZ_up,H3K4me1_up,H3K4me3_up,H3K9ac_up,H3K27ac_up,H3K27me3_up,H3K36me3_up,H3K56ac_up,WGD
Zm00001d010632,0.0,III,0.705674,0.47,3.363195282035069,0.3693688835145818,0.1066,0.1968,0.5417,273.0,712.0,13.9065,0.35,0.05,0.04,0.0,0.605,0.745,0.0,0.71,0.885,0.0,0.50595,0.36265000000000003,1.0,1.0,1.0,1.0,380,0.24449999999999997,0.0255,1.0,0.51,0.0,1.0,0.0,0.0,-0.0041344085969652,-0.0221642926491315,-0.0395493072669618,0.0159225463277991,-0.0016667431725177,0.0090870743170964,-0.0398832082596639,-0.0167343924080936,0.4272481076696392,0.0665851367504502,0.971968097248563,0.4962140710880094,0.8193211511596508,0.0823418163256718,0.0693874333652518,0.9614289389869396,0.0588573537184499,-0.1045077834308874,-0.0531096781561617,0.0099561018141883,0.0978312354341039,0.0204583961110596,-0.1157731633446079,0.0390572051485556,1
Zm00001d010634,0.0,III,0.429846,0.36,0.6800962555144047,0.7731292789993307,0.0258,0.1337,0.1928,27113.0,2963.0,17.741,0.33,0.0,0.07,0.0,0.0,0.33,0.09000000000000001,0.6,0.47,0.81,0.04045,0.63335,0.0857,0.95585,1.0,1.0,0,0.0,0.1637,0.0,1.0,0.0,0.0,1.0,0.0,0.2052169798207003,0.4179632193659223,0.2888162509779101,0.2092696300368497,0.3351286858736743,-0.001099868511462,0.1473851260352121,0.3041408070180657,0.4169680948095349,0.8387036618473349,0.0768593336592281,0.087351248870595,0.457021071199156,-0.0424685288240162,0.7637396041879658,0.3652148252637496,0.2697241983238165,0.5447900060393275,0.0379338601671651,-0.0269379399908201,0.1290024792579073,-0.0387534335730734,0.5594946284143723,0.0484795769390003,1
Zm00001d010635,0.0,III,0.601704,0.44,2.4139054037648906,0.3735057273690901,0.0642,0.4104,0.1564,1409.0,31401.0,13.8538,0.33,0.01,0.01,0.0,0.22,0.245,0.0,0.20500000000000002,0.475,0.0,0.1583,0.27625,1.0,1.0,1.0,1.0,5568,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3220241390664042,0.1638450523577735,0.0532936410823934,0.1058997022648388,0.342668485091247,0.0265703348573212,-0.0037221867381996,0.2087442573814345,0.3486119902355773,0.1814517363347145,0.8820704109743186,0.8599944641820892,1.476869418540025,-0.0003979400533204,0.3240540608782113,1.8185955175741635,0.3755759351327037,0.0268836661510995,0.6099267829373065,0.8471284347215722,1.486471962920432,0.0235275071417679,0.244440276962178,1.1264706295009743,1
Zm00001d010639,0.0,III,0.437229,0.61,2.9107897687377444,0.4066556415292794,0.0212,0.1003,0.211,44.0,4949.0,40.6951,0.35,0.14500000000000002,0.015,0.0,0.625,0.085,0.005,0.735,0.4,0.485,0.9625,0.27715,1.0,0.76425,1.0,1.0,552,0.42480000000000007,0.1605,1.0,1.0,0.0,1.0,0.0,0.0,0.0973317668566351,0.561642509528156,0.4624564608446959,0.1737941272639081,0.4208742695655322,-0.0613802619806042,0.9861832140967008,0.1877997224821509,-0.0847248268029088,0.8122300212306113,0.4301897028109193,0.1969817489763431,0.3958967909709457,-0.0578682429613987,1.3064013025822636,0.2376999499710801,0.0491574548914217,-0.0720224338248249,0.0068351820584083,-0.0034842959988801,0.1513815986833307,-0.0143226106540887,-0.0752423192093107,0.0312688429380374,1
Zm00001d010646,0.0,III,0.452782,0.48,3.797718637607169,0.233382102135441,0.0399,0.1609,0.2481,99219.0,1911.0,25.8694,0.39,0.0,0.10500000000000001,0.0,0.375,0.11,0.01,0.915,0.25,0.8200000000000001,0.0494,0.95835,1.0,0.8535999999999999,1.0,1.0,1601,0.1455,0.14150000000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.2232076048760339,0.2267771007449294,-0.0183595977947654,0.1054922891173223,0.3668411351861749,-0.0027572502858288,0.1316027542899817,0.0736555160623878,-0.0417308916093558,0.7387343684428807,0.0084451375412337,0.0497964835907299,0.1671093112327265,0.0083022073236311,0.9600943653766,0.0200209155500885,-0.0585167735272015,0.838362816226535,0.0399325481921961,-0.0316263678206696,0.0294556542072515,-0.0445012457118041,1.0991672281070497,-0.0712911410898541,1
Zm00001d010650,0.0,III,0.55848,0.54,7.781147567313542,0.1046674673328982,0.0,0.34,0.0,27707.0,75040.0,7.20936,0.44,0.02,0.035,0.0,0.195,0.39,0.0,0.5449999999999999,0.6599999999999999,0.97,0.31035,0.5582,1.0,1.0,1.0,1.0,4586,0.021500000000000005,0.061000000000000006,0.41,1.0,0.0,0.0,1.0,0.0,0.1293253723237417,0.0474467738761423,-0.1039210423786785,-0.0204601244365473,0.1166011863565984,-0.0325748136799082,-0.0501928196254963,-0.0386970056277237,-0.0318728339538966,0.5377919137522977,0.0279531142969871,0.0638365318546808,0.0512696425726667,-0.0285593408402903,0.5153157953783961,0.0251815947085661,0.1436029218925884,0.4450662536972145,1.0777857232871637,0.4192199256743712,0.738605002945192,0.0636872037943994,1.229714854779907,0.6286006120967529,1
Zm00001d010654,0.0,III,0.597765,0.61,4.366920642440964,0.2115637690771722,0.011,0.4051,0.0272,260.0,26334.0,54.6542,0.54,0.055,0.015,0.0,0.72,0.14,0.0,0.92,0.47,0.17,0.59895,0.3333,1.0,0.9722,1.0,1.0,382,0.8224999999999996,0.18950000000000006,1.0,1.0,0.0,0.0,1.0,0.0,0.0574449644246557,0.61575895388714,0.2248485469184368,0.1518701628750008,0.3063452559429717,0.0170655747755988,0.8041707728863992,0.0754884570966065,0.2431741610640546,0.0945237856439939,1.6408753565852492,0.4705806892975485,0.9495995423171856,0.0225170985618175,0.9536173546376916,0.8809480451083678,-0.0732958862573399,-0.1026480991422263,0.0144272851118904,0.003780041737378,0.0267612887050972,-0.0364704227791942,-0.0981547995662923,0.0944133200576875,1
Zm00001d010667,0.0,III,0.64548,0.51,0.4794786748670076,0.5973686946393207,0.0611,0.3142,0.1946,9612.0,341018.0,21.1158,0.99,0.01,0.03,0.0,0.01,0.745,0.0,0.065,0.855,0.0,0.23885,0.3479,0.225,1.0,0.85,1.0,10501,0.14950000000000002,0.3655,1.0,1.0,1.0,0.0,0.0,0.0,0.0448371185607339,-0.0076941618390464,-0.0385655883405119,0.0372689240275824,0.0131572713240953,-0.0094277841850051,-0.0787505667468395,-0.0370617344541402,0.4723396461614604,0.1612341997751212,0.655701827120403,0.1763706284173855,0.4314183889419111,0.076722908694366,-0.0041080872525566,0.4985776477457497,-0.0305607853955818,0.1424533534742175,0.0205844069671864,-0.0030050873177906,0.1298860756226454,0.0111442746282198,0.0252281751361477,-0.0507359018070369,1
Zm00001d010671,0.0,III,0.691847,0.61,0.404278522290973,0.9154402806839984,0.0561,0.0788,0.7122,155036.0,137797.0,7.20936,1.05,0.105,0.01,0.10500000000000001,0.36,0.5900000000000001,0.155,0.605,0.69,0.195,0.5125,0.0611,1.0,1.0,1.0,1.0,2303,0.48449999999999993,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1309817516489795,0.2622022363052605,0.0315146491846834,0.0446332062415314,0.1852939699291892,-0.0255739272788987,0.2269649513647149,0.0288749453888862,0.6218123543983269,0.0999462060416456,0.0735844445386208,0.0195072763299213,0.1687632175965816,-0.0142985343642901,-0.0956570427161948,0.0341829255264167,0.2216565547235511,-0.0005071672976147,0.0031597068999437,0.0065404081403058,0.0960485016899577,-0.00070926856165,-0.0547996531556874,0.0499712991156359,1
Zm00001d010672,0.0,III,0.492674,0.347059,4.384960582424164,0.5123111862601457,0.0484,0.1248,0.388,133013.0,161055.0,7.20936,1.05,0.0,0.01,0.0,0.005,0.5800000000000001,0.0,0.205,0.665,0.56,0.01665,0.0708,0.02085,1.0,0.80355,1.0,0,0.113,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0317561631158205,-0.0194082800630406,-0.083759100835673,-0.0069480994604315,-0.0177414756050141,-0.0165813642261358,-0.09320030938091,-0.0581202856394688,0.2041574952091353,0.5872051322431163,0.2030439525764629,0.1314314865858753,0.3472310447628536,-0.0161689960491964,0.7271965320900866,0.1052205888317498,0.2828656987649381,0.1162643777337757,0.7283019876128876,0.161045083594624,0.4030408724359086,0.0346128396796252,0.3201185855341936,0.429015804849704,1
Zm00001d010693,0.0,III,0.710297,0.59,1.2502142227658335,0.5120723156309455,0.0325,0.2617,0.1242,72344.0,1361.0,7.66892,1.28,0.045,0.095,0.165,0.49,0.555,0.25,0.605,0.65,0.225,0.39345,0.7031000000000001,1.0,1.0,1.0,1.0,0,0.45000000000000007,0.43999999999999995,1.0,1.0,1.0,0.0,0.0,0.0,-0.0517694798471071,-0.0663763134574479,-0.0240632871666754,-0.0070678335905408,-0.0394442018094859,-0.0326122575538702,-0.0705401100195408,-0.0246918274995421,0.4491010189783953,0.1547550674297414,0.3237405960254371,0.0882600044950792,0.245720574660189,-0.006315952789901,-0.0298333777260434,0.176197841841292,0.0854994814700844,-0.0460849442339708,0.0380981056849911,-0.0081828404839459,0.1306471567877036,-0.0596799264110829,-0.0914825708165552,0.0833598920951052,1
Zm00001d010698,0.0,III,0.669919,0.64,2.171140984806771,0.6859469182035844,0.0195,0.5616,0.0348,6.0,154.0,27.813,1.32,0.19,0.01,0.065,0.29500000000000004,0.41000000000000003,0.19,0.31,0.56,0.37,0.7885,0.055650000000000005,1.0,0.94155,1.0,1.0,0,0.14150000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2080318927498645,-0.0738028225600284,-0.042499000409497,0.0038144896870313,0.1347919352813715,0.0209642489183247,-0.0797791340772018,-0.0012804948537519,0.4839364514701153,0.3783044668506818,0.3819305772822942,0.1861351679014415,0.4847494000914721,0.0462443448609562,0.2952580980143001,0.3015183325125207,0.3039478045271332,-0.0052125515646132,0.0977267193803,0.1330589339251357,0.3379650891071886,0.050871172990263,-0.054389407832323,0.2480338644878855,1
Zm00001d010703,0.0,III,0.472464,0.58,4.096922224438196,0.4009323682664212,0.0136,0.0832,0.1632,23.0,124244.0,39.7759,1.34,0.01,0.04,0.0,0.81,0.21,0.185,0.91,0.48,0.645,0.08990000000000001,0.35275,1.0,0.95,1.0,1.0,799,0.18549999999999997,0.4695000000000002,1.0,1.0,0.0,1.0,0.0,0.0,0.0273012910689234,-0.0174228971427931,-0.0681768158487136,-0.0755677383425491,0.0083415513856311,-0.0132501205410445,-0.0740470794170894,-0.0669545821085215,-0.0049683270977889,1.0554558316237057,0.3057599469219204,0.0703856205731115,0.2183929824224909,-0.0207983014718492,1.4574458275276645,0.1112723198095819,-0.1044838165169161,-0.1212620676894359,-0.0683599257070403,-0.0617750122474065,-0.0890709691602677,-0.0036334162375338,-0.1427780735569822,-0.0666089309077434,1
Zm00001d010719,0.0,III,0.477506,0.55,4.29005625669799,0.251962201484506,0.0546,0.1352,0.4041,281573.0,92733.0,13.3943,1.38,0.1,0.060000000000000005,0.0,0.7050000000000001,0.69,0.03,0.755,0.825,0.705,0.69665,0.4481,1.0,1.0,1.0,1.0,812,0.693,0.21430000000000007,1.0,1.0,1.0,0.0,0.0,0.0,-0.0684043784603698,-0.0927234501236623,-0.0535882607696678,-0.0592726154789066,-0.0051895614143346,-0.027612387606548,-0.0864428316079467,-0.0585680741042992,-0.0945322752501111,1.2684203235541245,0.26723774246886,0.0668149716567512,0.3675599344443393,-0.0813987984279792,1.8284231211058952,0.1424494515495558,-0.0532852218808024,-0.0483754276510745,-0.0420687202601817,0.0262522770617459,0.0947562624769682,-0.0133873206030988,-0.0607705725808543,0.0217610445673352,1
Zm00001d010718,0.0,III,0.461538,0.48,0.0709709568967558,0.9188967706827436,0.0396,0.1614,0.2452,324441.0,60774.0,13.3943,1.38,0.035,0.0,0.0,0.545,0.005,0.0,0.665,0.02,0.04,0.5,0.01665,1.0,0.10414999999999999,1.0,0.29995,0,0.29400000000000015,0.088,1.0,1.0,1.0,0.0,0.0,0.0,0.8127317033910317,0.3759765552488728,0.2078812139105851,-0.0078520856743351,0.1352434911585635,0.0167722173109821,-0.1025305896897112,0.1318377845020129,0.9466327973767198,0.2412306154548483,0.0489298540646209,0.0199819465948654,0.1191133628886168,-0.0007064593435405,-0.0676368924808004,0.1175163574661169,0.1080128977498712,-0.0269882186553997,-0.0440058251226453,-0.0063853212554052,0.0641211865640141,0.0301871631846294,-0.0753147569783693,-0.0228172613054829,1
Zm00001d010716,0.0,III,0.463933,0.45,3.1426019803240988,0.2806660387454457,0.0492,0.1369,0.3596,331301.0,41711.0,13.3943,1.38,0.11,0.01,0.0,0.475,0.62,0.005,0.45999999999999996,0.78,0.665,0.7024,0.15275,1.0,1.0,1.0,1.0,0,0.0,0.2995,0.0,1.0,0.0,0.0,0.0,1.0,-0.0753106612315622,-0.0739217401712963,-0.0936700554070437,-0.0623631266639318,-0.0485811979605777,-0.0305348981012701,-0.1055916079861815,-0.0586123077237623,-0.1764117853902861,1.438527773461899,0.1845825795539948,0.0478762463946608,0.250509220990283,-0.0832999999316298,1.9300322129860668,0.0648481926202686,0.2965721351210032,-0.062383796132203,0.0151800303188066,0.004353754486408,0.150862720826765,-0.0082217904854738,-0.0802521291739503,0.100877027736299,1
Zm00001d010713,0.0,III,0.54918,0.45,2.4055607333432323,0.3193170146272399,0.0899,0.0871,1.0317,66.0,107.0,11.5034,1.37,0.045,0.005,0.0,0.48000000000000004,0.015,0.02,0.625,0.515,0.495,0.38125,0.1397,1.0,0.53335,1.0,1.0,0,0.6149999999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.0010136333834778,0.55933072917057,0.044578217544914,-0.0464757574722846,0.0005517486233572,-0.0233536560734563,0.91735242603831,-0.0458369665466276,0.471291152162953,0.6380838977241938,0.6543641623131353,0.4096961512920484,0.9492388517646664,0.0334643236181749,0.9648471654133866,0.899658441950885,0.0229746278484257,-0.0425662632042079,-0.0104958247866833,0.0064770364322062,0.1220305626062465,-0.0120812396726739,-0.0353130459251416,0.0837498060796392,1
Zm00001d010720,0.0,III,0.427887,0.41,4.72273313917458,0.2362070968366423,0.012,0.1117,0.1079,63.0,5363.0,28.7321,1.39,0.035,0.025,0.0,0.81,0.5700000000000001,0.01,0.905,0.7949999999999999,0.6950000000000001,0.31420000000000003,0.32835000000000003,1.0,1.0,1.0,1.0,0,0.809,0.41999999999999993,1.0,1.0,0.0,1.0,0.0,0.0,-0.0193306064067324,-0.0800094063143632,-0.0824065587910037,-0.0780084316932675,-0.0203705743816142,-0.0587230073934983,-0.1265745326177919,-0.0474339786489739,-0.1225537735732648,1.1783293954179446,0.3754242946186774,0.1229498005695762,0.2659875936451584,-0.0089520246635085,1.725047156821094,0.1043395655481719,-0.0088724289075629,-0.0547894016670811,-0.0700282557494135,-0.0148220227596335,-0.0301458786521281,-0.0043185983614416,-0.0579328781052004,-0.0281761797840697,1
Zm00001d010728,0.0,III,0.736364,0.65,4.6057101012644015,0.4181105122056117,0.0726,0.4172,0.1741,17.0,266.0,35.0223,1.39,0.065,0.03,0.0,0.8500000000000001,0.72,0.0,0.895,0.665,0.0,0.54165,0.6104,1.0,1.0,1.0,1.0,611,0.6730000000000003,0.4065,1.0,1.0,0.0,0.0,1.0,0.0,-0.0149457881427556,-0.0521504059520899,-0.0288599518766348,0.0064054452176128,-0.0263904338737593,0.0010454564196447,-0.0615415512649551,-0.0322039446078792,0.1874136386707179,0.0437359689044358,0.921618631828794,0.4579091652516545,0.7662566268019431,0.0304758104774014,0.162829865649571,0.7578922275971776,0.0141690189347009,-0.0071348535342411,0.0215297611242047,0.0673167658504056,0.1822285117928671,0.0364588258736116,-0.0403419943646176,0.1114408645876622,1
Zm00001d010732,0.0,III,0.599374,0.61,2.960270856509963,0.4342671913755429,0.0144,0.4473,0.0321,101.0,565931.0,14.3661,1.38,0.045,0.0,0.0,0.43,0.01,0.0,0.565,0.44500000000000006,0.0,0.42335,0.02145,0.9762,0.1875,1.0,1.0,1464,0.45150000000000007,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0379666181314541,-0.0280813272851456,0.7462390139517193,0.5285129000167703,0.7860184846342937,-0.009984260466305,0.5399944831934406,0.6755613485646027,0.5823084444347318,0.2251256382909656,1.02606263605786,0.4153552112089664,0.8746104455556771,-0.0220360366630232,0.713178034027284,0.6472962410056147,0.1497884767329264,-0.0716946035785268,0.0130615285297045,0.0353516995499694,0.2176403741513428,-0.0071587927676296,-0.0498939669506484,0.1185338257046916,1
Zm00001d010743,0.0,III,0.626144,0.52,0.3193380354391384,0.886399702512314,0.0216,0.2629,0.0821,347445.0,219261.0,14.3661,1.36,0.025,0.02,0.0,0.12,0.33999999999999997,0.0,0.38,0.5,0.0,0.38749999999999996,0.30415000000000003,0.78335,1.0,1.0,1.0,2427,0.05800000000000001,0.083,1.0,1.0,0.0,1.0,0.0,0.0,0.2437411518945713,-0.0486747327625501,-0.0433001122930343,0.0121334802983379,0.1048302448704926,0.1144728945721887,-0.1150315933688002,-0.0339828108403685,0.3650002066190621,0.1072013326042941,0.5001919440201046,0.0621148238396924,0.1954944550753545,0.2798396294392515,-0.0603777206118341,0.2092001336200044,0.4607851707314815,-0.0413106618734583,0.0007281321047437,0.059933966111529,0.1265263039021009,0.1171835239931865,-0.0854004155214103,0.0590062813363235,1
Zm00001d010733,0.0,III,0.492212,0.42,7.1115246985648914,0.1015748101183962,0.0023,0.172,0.0131,562921.0,2496.0,14.3661,1.38,0.035,0.005,0.0,0.86,0.0,0.015,0.925,0.0,0.495,0.38095,0.03705,1.0,0.0,1.0,0.0,3859,0.2225,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4869659272904275,0.217312340689592,0.7677863527241394,0.3275706721940096,0.7469982814084648,-0.0382194653221899,0.6302463278458822,0.458174665283449,0.0464453010043999,0.4046413181507119,0.7200881541265549,0.5045141446156063,0.7695545050567529,-0.0211904327677928,1.069672735067834,0.538377910681885,-0.0404810108043315,-0.0666383858730666,-0.0391933101728872,0.0621465741201244,0.0842425798248722,0.0087378546766177,-0.071951288722482,-0.0079255759623442,1
Zm00001d010752,0.0,III,0.482955,0.388235,0.9449483519377074,0.8941714367999569,0.0312,0.0779,0.4009,10926.0,25454.0,15.3378,1.32,0.05,0.035,0.0,0.06,0.44999999999999996,0.005,0.27,0.745,0.9,0.7298,0.2939,0.83335,1.0,1.0,1.0,2336,0.08450000000000003,0.1895,1.0,1.0,0.0,0.0,1.0,0.0,0.1744055549977619,0.15318774388931,0.4650862071095318,0.2186517106308119,0.4780544318520555,-0.0147474204426442,0.3214619522887488,0.4722666599460526,0.202423626236055,0.7339137762433148,0.0926877022311232,0.0023839089449072,0.123781669072705,0.0269081097716403,0.8509158771482778,0.0866041518387126,0.4021460507494875,0.5294816420431387,-0.0248461156122134,0.0892123993532857,0.3734056066463528,-0.0238723256445864,0.3738504437145982,0.2134635115520052,1
Zm00001d010755,0.0,III,0.527575,0.49,3.0078761079702923,0.3172929644853252,0.0109,0.1346,0.0808,52392.0,188158.0,6.23758,1.31,0.03,0.02,0.0,0.59,0.655,0.02,0.7849999999999999,0.85,0.125,0.3833,0.28205,1.0,1.0,1.0,1.0,0,0.5140000000000002,0.679,1.0,1.0,1.0,0.0,0.0,0.0,-0.0151051221403636,-0.0222514897672748,-0.0130919053024267,-0.026009790319579,-0.0203021295779239,-0.0144164259650731,-0.0285593022421087,-0.0140739174673765,1.1226151152827684,0.6378172516551486,0.3962097738108109,0.2106992477994008,0.5214875234270676,0.0552154634246563,0.0995472905556335,0.4285743468077852,0.1200707297895639,-0.0400249926736609,-0.0170271283564534,0.0196699343810991,0.0917830869185429,0.0514309770708963,-0.0679934522767985,0.0115699845430128,1
Zm00001d010758,0.0,III,0.42037,0.65,2.776831225281342,0.2952031550016639,0.0479,0.1129,0.4244,66.0,1314.0,53.1702,1.54,0.08,0.09,0.02,0.7,0.58,0.69,0.8400000000000001,0.53,0.855,0.46204999999999996,0.60335,1.0,1.0,1.0,0.9,0,0.7404999999999998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0445535271011343,-0.0275986839566612,0.0090324746965745,0.084111094309872,0.2000160946745681,0.0256880555538903,-0.0278470409485705,0.0955495796305603,-0.0802761712625629,1.5397772109998118,0.3103945039417883,0.1607432789941624,0.0629677787483576,-0.0565569786114222,1.9166021705263152,-0.0280842089739535,0.0463858151093963,-0.023864689527269,0.0011023430843696,-0.0097089119633548,0.0074803433580028,-0.0036533354849497,-0.0355350241259035,-0.0133311803031973,1
Zm00001d010783,0.0,III,0.57829,0.688235,2.250165500233499,0.2363540015375325,0.0594,0.177,0.3355,4.0,433551.0,9.10026,1.8,0.15500000000000003,0.01,0.0,0.595,0.52,0.015,0.865,0.775,0.685,0.58335,0.08055000000000001,1.0,1.0,1.0,1.0,0,0.5245000000000001,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.089667870869752,0.0795148937548393,-0.126099491240946,-0.0425520951656077,-0.0569997259355155,-0.0706983671945952,0.0016429312022199,-0.0914568292542483,0.0267318717960151,0.3795284117956198,0.4375514924323199,0.0652212676736798,0.1635923774749944,-0.0404887368980496,0.652352075600399,0.2134312030819688,0.1279842978328645,-0.0346227711224726,-0.0546336065623134,0.0092091350244162,0.2126277249252868,-0.0327838557458815,-0.1085217061841536,0.0776928429661027,1
Zm00001d010785,0.0,III,0.709091,0.54,0.7000262571487618,0.7477753539301234,0.0711,0.3461,0.2054,66059.0,3182.0,37.8324,1.82,0.025,0.065,0.0,0.37,0.53,0.0,0.53,0.595,0.0,0.34185,0.47219999999999995,1.0,1.0,1.0,1.0,0,0.0785,0.7089999999999997,1.0,1.0,0.0,0.0,1.0,0.0,0.217567460229393,-0.0209246062557984,-0.0037861205386358,0.121286994413582,0.3727204746964138,0.0271891332023934,-0.0711710372250825,0.2745918216548632,0.2220076090642101,0.0239616512985253,0.794206675807539,0.4296015573288587,0.7468472211734285,0.0666847886301538,0.0403288045669443,0.7157359013698508,0.0784156524346769,-0.1400820752085227,-0.123904601038144,-0.0435681788436161,0.0697875741004983,-0.0753182122071251,-0.1691602707350328,-0.0490685051912547,1
Zm00001d010788,0.0,III,0.714097,0.47,0.6078857288868976,0.8672738739943575,0.083,0.4223,0.1965,2381.0,1344.0,21.1158,1.82,0.02,0.01,0.0,0.23500000000000001,0.02,0.0,0.365,0.03,0.0,0.31665,0.2632,0.89165,0.23215,1.0,0.37360000000000004,2116,0.04800000000000001,0.063,0.95,1.0,0.0,0.0,1.0,0.0,0.4376626728079927,0.1758567826215185,0.4811561869445387,0.1193033461912708,0.3656341368580337,-0.0235790130968616,0.035692297532303,0.3781717733090985,0.1322818832567658,0.0318613106569015,0.1018621645048485,0.0427554100533907,0.0502102754781596,0.0641910279904569,-0.0210219557122304,0.0686202801327414,0.5379519962739335,0.0422612824722716,0.0003469697206728,0.0169997970414431,0.0562149179923764,0.0732121879808607,-0.1044568070785403,0.0266481086365652,1
Zm00001d010790,0.0,III,0.407801,0.541176,3.42776851156505,0.2266870267851537,0.0463,0.1772,0.2611,26375.0,18091.0,21.1158,1.81,0.060000000000000005,0.02,0.0,0.78,0.77,0.12,0.935,0.88,0.55,0.5217499999999999,0.19999999999999998,1.0,1.0,1.0,1.0,0,0.6665000000000001,0.07150000000000001,1.0,1.0,0.0,0.0,1.0,0.0,0.0363328370501256,-0.0220736734626197,-0.037474741075223,0.0095865200762141,0.030565076403659,0.0062043152104469,-0.0354253000192571,0.0030243091112028,0.0153196303349111,0.9163742823776688,0.3180844312027392,-0.0384168094314509,0.1731394814152497,-0.0947981603905904,1.3777445941436943,0.0398092701387865,-0.0229045100526402,-0.0386500221432964,-0.018531374866877,-0.0207491431098336,-0.0094330024459052,-0.0247611083567345,-0.0449042356788521,0.0145383543278027,1
Zm00001d010795,0.0,III,0.722732,0.59,0.5043908225093244,0.6552432667697016,0.0687,0.405,0.1696,234.0,916.0,10.5316,1.76,0.035,0.04,0.0,0.64,0.63,0.0,0.69,0.72,0.0,0.26905,0.39165,1.0,1.0,1.0,1.0,1473,0.0395,0.302,0.79,1.0,0.0,1.0,0.0,0.0,0.1992618503436692,-0.0281936187376434,-0.013413178729723,0.165554079537201,0.3655945014245582,0.0225587950793643,-0.0612089136595425,0.2093942294657721,0.3860036824061833,0.0502971926756432,0.7567712469247587,0.4907863655008626,0.834191642747291,0.0311796923145687,0.0823957939925684,0.65136489788053,0.3766524978120088,0.025792724086406,0.027358994787864,0.1953106172367767,0.4850095859746299,0.0144921384666129,-0.0867323641941069,0.3683061359011929,1
Zm00001d010796,0.0,III,0.533987,0.65,3.456757208446128,0.4485488781002961,0.0271,0.1731,0.1563,303.0,145266.0,18.2005,1.76,0.025,0.085,0.005,0.58,0.625,0.07,0.615,0.87,0.375,0.25715,0.38885000000000003,1.0,1.0,1.0,1.0,996,0.3145,0.9732999999999998,1.0,1.0,0.0,0.0,1.0,0.0,-0.0108648726945345,-0.0051128941217602,-0.0087568620120154,0.0008939413151252,-0.0112075688501137,-0.0083881823142083,-0.0129527608745282,-0.0012301539849943,0.4345377099959125,0.8009735365140855,0.4551549262405646,0.1811117145261079,0.5172216173757859,-0.0498756396826499,0.8491041407762724,0.3817480998313531,0.1329354692914826,-0.0965009317837519,-0.0261774505847581,-0.0768759298033596,-0.0004098789940381,-0.0034056610933802,-0.0936933523207389,-0.0366968346017642,1
Zm00001d010798,0.0,III,0.675439,0.66,1.5742894393426372,0.7211114798558076,0.0639,0.1451,0.4405,4.0,415.0,21.0632,1.67,0.14500000000000002,0.0,0.0,0.31,0.01,0.02,0.43,0.28500000000000003,0.0,0.875,0.0,0.9875,0.16665,1.0,1.0,2105,0.4160000000000001,0.0995,1.0,1.0,1.0,0.0,0.0,0.0,0.0338425892216485,0.6583581859613146,0.50152113089561,0.1774222706658328,0.3131784091835295,-0.0489115756523317,1.241527470721736,0.1730644933402829,0.0818922555141501,-0.0311040040204593,1.0850942471938418,0.622471690388988,0.7470534063059663,-0.0299672654638525,0.0323647887891571,0.8338326876984112,0.2686482782795622,-0.0789558989876202,-0.023616403609287,0.1552542450942568,0.4523009496930418,-0.0327212232630729,-0.0921829874675313,0.1261405992842487,1
Zm00001d010805,0.0,III,0.636232,0.64,0.4653885156154956,0.9077344169964074,0.0659,0.1915,0.3442,56246.0,147698.0,12.9347,1.53,0.01,0.01,0.005,0.45999999999999996,0.7,0.07,0.6599999999999999,0.88,0.235,0.11345,0.0747,1.0,1.0,1.0,1.0,1944,0.083,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0540073103302753,-0.1498096453582774,-0.1436995544256706,-0.0571823770003705,-0.0824752022219588,0.0358555401324691,-0.1629742954186649,-0.1165654693260056,0.5533940291674898,0.1148012506978006,0.2892090818351031,0.0506621336129477,0.1523184255317775,0.5203466642743929,-0.0577427053627408,0.0036220298908273,0.1233194473025229,-0.068209187531459,0.0071516380945843,-0.031530523175895,0.0352660954666113,0.0456861101693766,-0.1193618915575077,-0.0588216370566297,1
